product_name,review_text_cln,Sentiment
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,love bought son room limited space i didnt want giant headboard footboard taking lot space super easy assembly only thing find way keep mattress sliding aroundoff gets bed other perfect it ample room underneath put buckets toys underneath create room could also used guest bed get another frame since folds stored easily,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i really like frame being college modest amount spend room new apartment great choice ive slept weeks little sister weights combined little lbs ive friends weve sat watch tv great its steady reliable recommend,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,exactly says black metal locking legs bolts hold together two pieces dont come apart red buttons unlock lock legs im glad i made purchase im going sleep like baby tonight i get rid box spring due broken mattress floor i cant put frame regular one currently months pregnant definitely ideal trying get floor literally i beyond thankful complaint i i guaranteed one day didnt arrive time i wait another additional day compensated really customer service pretty rude i ha,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,this bed frame damaged new mattress welded wire ends rough it also causing unnecessary wear end wire if purchase frame aware need board kind barrier frame mattress it put inch hole several smaller holes fabric cover mattress the frame seems sturdy damage mattress means i cant recommend,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,the ends metal rods see photo mattress laid ragged cut fabric ones mattress i applied one solution see photo i ask ino sports fix problem ill buy another frame system would let add photo,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,just got today took minutes set make bed quick easy installation worth money now i got give fed ex bad review leaving box mailboxes floors if i didnt get notification delivered anybody could taken box,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i laid cotton blankets mattress frame as well turned inch gel mattress added inch memory foam mattress top now firm slightly elevated mattress foot high bed doesnt slide around frame elevated gel part mattress sinks slats frame making lower sleep side photos show blankets peaking bottom,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,so boyfriend broke last bed wasnt sturdy but this one is sturdy i got inch high regular awesome it lot higher youd expect material heavy very easy put together thank god dont sleep floor anymore,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,was exactly i needed year olds bed easy assemble fit right bed frame only complaint box damaged upon arrival metal pieces broken frame i ok still serves purpose,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,as i setting one i notice broken wiresbars bed frame it already two days late supposed delivery so came broken i disappointed overall seemed pretty good sturdy quality i set second one fine i decided keep return already hassle get room assemble ill get gorilla glue connect broken pieces,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,we moved temp apt renovating bed frames great option sturdy compact folds comfortable we bought inexpensive mattresses used frame got comfortable bed,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,highly recommend my son said one better i bought bed sister visit we put quickly sturdy excellent love perfect height pillow top memory foam mattress need box spring im impressed,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,saw online else walmart i jumped set easy quick basically folded frame open snaps place wa la,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,you get pay on note fine two wires missing box i think fine i put large board extra support easy set,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,wow great product super easy assemble very sturdy well made for record dont try use boxsprings need ft ladder get bed lol see pic,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i purchased bed frame walmartcom months ago along slumber zinuspressure relief hybrid mattress full yr old daughter switching twin full size mattress my husband daughter set frame together took maybe mins less the new mattress fit perfectly my daughter hasnt issues holding pretty great the best part inches high i bought large bed storage boxes fit perfectly underneath my son need new mattress soon i may possibly purchase mattress bed frame near future,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,love very sturdy easy move dont need box spring so far great this would perfect college years moving much weird hall ways stairwells fit beds box springs thru i wanted sold the perfect tho now ill extra space store bins bed frame also holes around invade want attach headfoot boards,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i bought four sturdy easy open since folds great move around i able fit attic opening easily bed frame folded perfect height put things also delivery quick i recommend frame i bought grandkids i lbs held fine perfect camping heavy carry,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,this bed frame i looking i bought full size foldable mattress amazon several months ago looking foldable frame i shopped ikea amazon purchasing one the price great its much cheaper ikea amazon it arrived right time damage issues the set sooo easy it took minutes it also easy break the quality surprising i slept first night test i didnt feel bars inch memory foam mattress it didnt rattle squeak i moved i didnt attach two frames together didnt move i slept comfortably it stores perfectly attic access spaceplan take,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,needed platform short term use inside cargo trailer major event ordered thing pleasantly surprised best folds thick box x rather using cot foam floor ill use platform existing twin bed much comfy sleeping,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,legs dosent much one taller one,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,easy set works perfect guest bedroom has room storage,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,ive purchased many frames last years king frame i upgraded king bed tois awfullllll theres inches extra frame sticks i got brand new king mattress themy guy hit leg metal many times weeks weve thats big problem buy another frame wasted money sucks,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,my old box spring shot looking temporary fix well might permanent i sleep inch thick coolgel memory foam matress noticed world difference one nights sleep i cant feel bars part frame laying no sleeping bottom u shape,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,this frame strong easy put my granddaughter loves sleep overs and privacy pop bed tent makes super cozy,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,it easy put together i got queen total pcs im extremely satisfied good material sturdy squeaking noise,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,this practical light weighted anyone easily install great need move really take space case place away,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,quality item good price expected wally world took box simply unfolded put mattress tada cat obsessed new bed theres also good amount space underneath bed storage,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i loved easy put together finally sleeping bed frame doesnt require box spring so comfy memory foam mattress,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,easy set durable strong i recommend anybody i give five stars,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i received frame sturdy it took minutes open screw two screws attach two frames i love space provides storage this great buy,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,easy set sturdy i love high good storing things bed i didnt need box spring mattress i bought two beds house,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i small bedroom i wanted redo i got rid big bulky twin size sleigh bed wanted something smaller headboard match dresser i bought inch high twin frame used mattress i made headboard match dresser extremely happy bed frame its plus storage room underneath i used bed skirt hide storage area the frame sturdy easy set i happy customer im planning redo another room coming back another frame full size,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,its perfect no squeaking sturdy i store large totes,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,easy use high enough storage space,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i love bed frame just open box two clicks ready use,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,easy setup took mins,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,received item damaged rusted broken want replacement,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,sturdy nice elevation,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,awesome bed frame price super easy assemble well,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,strong sterdy love high sits heavy mattress also good storage,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i didnt know would bed sitting high i would got inch sold overall daughter likes,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,easy set sturdy enough fits mattress perfectly right height great price i happy purchase should made long ago,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i love white color high enough carpet i store multitude things,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,lightweight strong frame supports mattress securely easy set tools needed love folds storage the platform style bed new im glad i went the frame design allows ample bed storage shoes an unexpected benefit head foot board makes much easier make bed i satisfied,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,ordered expecting much price however actually seems quite sturdy only arrived day late i ordered black apparent chips scuffs extremely easy set all unfold pull outer two legs click place ready i worried much weight could hold holds child two dogs fine roughly lbs it sets little higher i thought would issue all need arose i would definitely order another one it also folds back decently small easy storage,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i would given higher rating item arrived bent bars one scrape mark powder coat small dent one legs otherwise easy assemble nice frame just wish bent scratched,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,sturdy bed frame makes single mattress much comfortable box spring but so tall i didnt totally realize tall would put mattress definitely short people little kids plenty room storage i wish ends didnt bars prevent shoving totes way we wall one side twin bed frame next side makes great multi level seating area cross bars cant slide anything bed ends not huge deal though very sturdy worth money the picture attached shows twin ikea mattress frame monster behind,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,this excellent bed frame literally takes tools set comes two bed frames bolt together wing nut bolts sturd literally sets minutes i highly recommend bed frame youre looking,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i got frame white size queen the box came couple dents one spot ripped open little when unboxed i putting frame together i noticed one wires little bent see picture i think happen shipping box come little damaged since one wire i wasnt going take frame back store i bent back place positioned frame one wire bent i straightened foot end bedframe less movement laying bed i really dont think become issue took less minutes together mattress so easy assemble,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i bought twin bed frame use sons mattress i didnt want purchase box spring i knew route i would need take so far worked wonderfully straight box i unfold unfold legs complaint i think lock place pull center going begin folding issue trying move bed around,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,we bought platform lieu foundation new mattress like many folks assumed old mattress waking sore because would another week mattress arrived impatient i went ahead assembled platform put old mattress til new one arrived as turned old foundation i slept great old mattresses this frame honestly provided support i thought would it also doesnt allow mattress shift i double stack underwear storage totes my husband i happy purchase already recommended frame friends family,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,works perfect guest room,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,it came easy assemble,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,perfect height easy assemble very simple minimallooking,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,took minutes set enough space frame,Neutral
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,perfect better expected,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,only used month frame broken,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,simple easy put seems quite sturdy quite abit space storage underneath,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,great item came damaged big deal one rails came little bent,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,good price,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,nice perfect,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,wow just take box unfold durable sturdy enough kids jump no tools pop legs place need not heavy tall enough store things underneath,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,we love new bed frame we decided remove boxsprings lay mattress flat frame it works perfect i wished would purchased long time ago we love additional storage underneath,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,not bad product delivered used one see pictures this fair send used one new price also delay deliver original promised package quality poor im going return soon,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,it easy set i love concept came dented rusty many black marks it looks like either sitting warehouse way long previously used,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,so easy put together less minutes i love space underneath bed iv used storage its high dont need box spring so far complains,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,just get longer screws middle bed hold middle together wont look warped the photo i put middle screws replaced,Neutral
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,very sturdy tall bed frame it lot taller i pictured thick mattress storage room underneath great it easy set i also bought headboard brackets easily attached headboard except bolt hole bracket right next one support arms little awkward work bolted together strong sturdy no noise anything,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,love,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,the best far,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,came premade made easy assmble im unsure product two twin bedframes connect to bedframe like wont lastong use quick purposes something youll years come maybe good two months ill probably go furniture store get another bedframe,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i happy queen size platform bed frame i searching something going sturdy even though going guest room i pleased storage i put underneath,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,not i expected nice bedframe wheels easy setup removaldid come mattress paddoes fold way mattress stored within frame,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,love i bought king size years ago still awesome shape sturdy dents structural damage overtime husband recently moved new home upgraded mattress and kept bed frame added new headboard,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,the price cant beat if youre looking something cheap worth every penny buy it job sturdy i moved house bed box springs floor arrived you not need box spring frame i already one im still using when i tell yall frame super talllllllll box spring pillowtop mattress its freakishly tall ãâÿââãâÿââãâÿââãâÿââ son i cracking upppp threw mattress could barely get so i wouldnt recommend using box spring youre short unless stool step enter bed ãâÿââ frame great sturdy doesnt squeek overall great buy you ca,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,our frame delivered within three days i bought queen sized came two pieces the box quite large easy move my husband pulled set ease i notice one frames bend middle however matress top cant feel hopefully wont cause issues later they easy put together the height frame perfect isnt tall short im the space underneath come handy well if youre looking frame sturdy reasonably priced easy use one it holds husband kids even big dog huskyshepherd mix even though dent,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i usually dont write reviews frame awesome very sturdy even memory foam mattress so easy put together less minutes much space underneath storage so glad i made choice wont disappointed,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,originally bought zinus amazon bc walmart didnt show platform bed frame searched i got zinus great one fantastic its little details make huge difference i returned one bc needed space look brands zinus supporting braces folding inward â angle taking storage space the mainstay one braces folding outward maybe â angle gives space the extra height vertical space bc support bracebut plus way easier put together lets forget much cheaper im happy buy if feel stressed bc need space cl,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i bought bed frame week ago it delivered fast simple set i waited slept least week giving review i love bedframe bought hopes helping make bed comfortable basic metal bedframe box spring making husband i wake backs hurting bad it bad werent sleeping thru night anymore so i started researching bedframes getting rid box spring using platform frame would help decided try it really worked sleeping great week i cant believe much difference if looking changing bedframe need someth,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i bought bed frame sixyearold small room twin bed frame room boxy two drawers took much room needed something could still put storage yet take much room bought rain actually came days early i idea i excited i able put together unfolded looks great bed light little bit huge concern need box frame bed still sits high hes able get problem i like actually looks like holes i wanted put headboard i could i look update later i,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,this bed amazing i took doors closet fit bed inside make room look bigger i love heavy get worth keep box spring want bed sit higher my bed inches ground bed bag walmart well,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i like bed frame easy put together i would think would tall mattress frame couple inches night stand there twin size frames attached screws dont tighten much sets screws middle frame match side x side one frame higher i take hammer knock one side get even,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,omg so glad i bought i need beds fast kids didnt lot money squeeze budget didnt want bunk beds i bought great they delivered i brought house opened boxes set less minutes the kids happy im happy i would definitely recommend my concern mattress slide i add pool noodle something put around edge kids dont hurt getting bed,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,im happy i chose option instead buying frame along boxsprings costly i bargain shopper i satisfied job i ordered twin queens family sleep better move often comes handyhelpful set easy saved hundred shopping app walmartcom other places want rip seriously the thing every i stub toes run bars lol thats difference careful i recommend,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i wished worked bc really would something i looking it snapped nd day snapped days the thin wires fragile i might need find wooden board support good thing convenient when arrives unfold use screws comes is worth maybe something light doesnt move around much would i purchase againif wires way thicker enough supportsyes my recommendation brand make wires thicker new,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i love it my kids able put bins toys bed also moving soon im thankful drag mattress bowstring and regular frame this platform folds half easily convenient simple im actually going order one daughter wanted loft bed till saw sisters platform bed loved â,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i bought white frame it super easy set took minutes my year old son wanted tall bed bed definitely tall so tall made fort underneath brother hangs put lights everything definitely recommend kids adults got good sturdy frame legs lock place doesnt creak make sounds either,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i ordered queen size big queen bed bed slides place extra space sides,Neutral
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,just awed item better cheaper ones i already ordering another one thank product,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,better looking looks online little squeaky took minutes set works great good deal,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,received today opened box product damaged looks nice woolook better without damage,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,love height but purchase anything refurbished i confused theres scratch rust spots,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i love it took like maybe minutes set its super sturdy cant really see pic,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,very easy assemble especially want use guest purposes folds wasy store small po ace using,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,very easy assembly im temporarily using best way twin size air mattress bust leave slow leak,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,same bought ended buying one son daughter you regret decision,Neutral
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i wanted replace old bed new one i surprised good one it sturdy white blends room,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i love love love i first got one king bed i redid sons room loves you wont regret bed frame love it,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,this frame sturdy assembly great product money bought independent living facility buy needed,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,perfect height wife easy put together lots room underneath love holds mattresses still squeaks,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,the frame dent so far hasnt affected way mattress fits its extremely easy assemble,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,set super easy it sleeps amazing its high lots storage space i love and also shipped delivered fast very fast,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,not sure middle legs supposed floating like it seems fully extend legs dont touch ground will try nights,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,there burrs frame may snag mattress you may consider barrier frame mattress easily assembled use this good deal i pleased product,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,thought rolla away bed fold though mattress came knew frame saw box came fold frame no mattress storage away frame,Neutral
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,got this as a extra bed for my daughters guest when they come over kids love it and we just leave it out as extra seating in her basement also very very easy to assemble and it came very fast,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i glad i read reviews talked rough metal welded together i put brand new mattress frame the metal wires welded across entire frame half super rough sharp i threw light blanket caught blanket everywhere started destroying imagine i tried put pound mattress would destroyed mattress slightest movement i dont care frame worth its going back,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,fantastic frame we two waiting third love storage underneath fits huge sterilize tubs smaller ones you unfold frame like vintage lawn chairs open side legs click flip attach two sides bolts done super sturdy,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,purchased queen size inch frame love it it took longer log old sleigh bed frame piecesthan set add inch mattress top the box pounds i cut free took one piece time joined side connected included screws done i planning keep old bed box add barrier bed metal would made way high go in conclusion inch lucid bed bed frame perfect im extremely happy tools free i highly recommend product,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,gets job done features i thought included design arent first mattress sits top frame grooves hold place second bottom legs positioned cant use bed skirt hide frame this frame best temporary sleep arrangement,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,it sturdy frame we used blow twin size mattress we secure little slippery regular mattress would probably fine it good height it worked well us holiday visitors using,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i purchased another frame big lots returned bought affordable model no tools required set this perfect sons bed doesnt squeak make noise heavy weight problem several metal bed frames the con come attachment add headboard,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i purchased full easy assemble im year old mother min unwrapping unboxing no tools required comes everything need nails provide hold frames together my year old year old bouncing seems sturdy purchased highest one i also bough linen spa inch memory bed from walmart that is good quality too,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,fantastic frame we two waiting third love storage underneath fits totes you unfold frame like vintage lawn chairs open side legs click flip attach two sides bolts done super sturdy,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,very rickety makes metal squeaky sound roll its designed fold whole thing rocks lengthwise not stable it started okay months putting mattress floor much better option plus metal cross bars started bend toward floor,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,the first bed frame i bought great easy assemble two minutes flat bed frame felt center bed easier buy another frame lug heavy item house i never buy items walmart bc sent poorly damaged like rca tv never,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,this frame sturdy significant weight it took seconds set clicks legs if set upstairs i recommend people i managed get lot effort i intend use aerobed there doesnt appear sharp parts would puncture aerobed i think ill put throw frame case i dont see flaws powder coated paint i dont think youll disappointed frame i recommend highly,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i love bed its easy assemble screw bed frames together done way simple year old work doesnt rock squeak slide really stable king size perfect also foldable travel bed amazing,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,this best bed frame ive ever you store large bins its sturdy holds weight lbs so far good id recommend,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,really easy assemble it took min assemble frames i expect frame sturdy durable there room store boxes underneath bed frame i totally recommend product,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i purchased put new purple mattress required bed frame pound weight limit i pleased i got looks great white allows lot storage underneath,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,bought frame rv sized queen mattress the full size worked great couple modifications make slightly wider great height storage underneath,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,perfect easy high floor tools required open done love,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,nice easy put exactly i needed my son two pleased,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,finally used first time,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i loved easy put room,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,sturdy perfect twin bed,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,hold queen size matters already stand high need,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,very stong bed price,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,love love love bed great price,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,well constructed easy setup i recommend product,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,frames uneven though i tried push comes,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,so far we love bed frame couple weeks i like,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,love product is sturdy like color price bad shipping fast,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,just amazing sturdy easy assemble fits perfect no need wood box spring anymore,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,im yrs old i put frame together i love easy set,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,portable great price,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,my frames came uneven impossible set together i want money back,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,out box dready mattress minutes good sturdy the description didnt tell weight capacity mattress heavy im little girl lol but worked would recommend,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i purchased bedframes lxwxh accommadate mattress however measurements match the bedframe small had return,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,was disappointed quality bent i received it bowed middle would sit floor legs ground i throw away box i would sent back i dont feel safe use,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i liked much my recent purchase second one the first one reg twin one extra long twin very easy set assembly,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i love height sturdy because height im able easily store items bed allowing wasted space already small room,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,ask return declined driver sent back dont happened ordered sent cant shop online im hard,Negative
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,sturdy way quieter wood box spring i silent actually sits nice height fit perfectly queen bed set i measured ordering i broke wood slats bed frame originally came perfect replacement,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,purchased along another walmart brand twin foam mattress tiny studio apartment create daybedsofa look it worked perfect what i love i tons space underneath perfect height storage ive placed printer paper boxes full stuff underneath added sheet cover everything great sofa tons storage underneath its incredibly sturdy ive much lbs one side creaking noises giving way and doesnt slide sits laminate hardwood floors still light enough move around i need get boxes underneath great quality product price i moon happy i purchase so much,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,its right size strong enough hold weight lb its easy put thinks folded parts all i unfold snape legs put i needed i done its lite heard tack box box flabs glued gather taped thats ok protect way its still frame platform frame,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,we bought two frames replace bunk frames wooden slats we concerned pound year old would jump break weak slat system not easy set tools required stronger reliable bunks ridiculously priced the best part purchase intended temporary ended exactly needed begin,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i really like better box spring cleaner something upholstered it easily wiped i like openness creates underbed storage although another brand taller space underneath i know good moving whether different wall room home it lightweight sturdy one thing im crazy way mattress slides bit there nothing hold place however ever needs push opposite direction,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,i bought twin size frame i needed mattress frame six month stay away home i went local walmart store bought twin size simmons studio collection foam mattress i love order frame via mail the frame solid well constructed folds nice flat easy storage i pounds frame makes sound i sit bed roll night it supports mattress completely i like space provides storage highly recommended when i return home i shall take fit car,Positive
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,needed inexpensive bed short order collegeage son this bed frame proved sturdy easy set times better bed dorm room last year and hes done make great guest bed it folded storage needed air mattress could inflated placed,Positive
